OfferID,OrderID,OfferName,OfferType,DiscountAmount,SalesGenerated,RedemptionRate,ROI,OfferDate,Status
OFFER06919,ORD011605,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,34.83,2362.79,56,2.99,28-01-2026 21:47,Expired
OFFER06920,ORD011607,Get â‚¹50 Cashback,Cashback,242.55,2347.79,60.3,3.91,10-05-2026 07:46,Active
OFFER06921,ORD011608,10% Off using SBI Cards,Bank Offer,134.55,1971.03,71.7,3.99,04-02-2026 23:21,Active
OFFER06922,ORD011614,Free Delivery on orders above â‚¹299,Free Delivery,171.94,1817.22,56.5,4.73,02-03-2026 13:07,Active
OFFER06923,ORD011616,â‚¹25 Cashback,Cashback,98.73,2224.3,74.9,3.34,18-06-2026 11:32,Active
OFFER06924,ORD011618,Flat 5% Off,Discount,122.08,515.09,36.9,3.76,08-05-2026 07:28,Expired
OFFER06925,ORD011622,Buy 2 Get 1 Free,Buy 1 Get 1,168.83,560.27,51.8,2.36,10-02-2026 21:43,Active
OFFER06926,ORD011623,Flat â‚¹75 Off using HDFC Cards,Bank Offer,30.38,1283.05,30.7,4.44,08-07-2026 07:19,Active
OFFER06927,ORD011625,5% Cashback on Axis Cards,Bank Offer,128.37,2236.15,30.3,3.11,11-02-2026 09:45,Active
OFFER06928,ORD011626,Free Delivery on orders above â‚¹299,Free Delivery,221.98,798.04,53.6,1.9,25-01-2026 03:26,Active
OFFER06929,ORD011631,Buy 2 Get 1 Free,Buy 1 Get 1,70.55,1588.72,67,1.94,30-01-2026 07:23,Expired
OFFER06930,ORD011633,Get â‚¹50 Cashback,Cashback,230.6,1709.61,70.5,1.6,15-05-2026 02:14,Active
OFFER06931,ORD011634,Buy 2 Get 1 Free,Buy 1 Get 1,87.4,1689.3,33.5,2.9,18-04-2026 05:25,Active
OFFER06932,ORD011637,Buy 2 Get 1 Free,Buy 1 Get 1,10.76,458.67,48.4,1.68,23-05-2026 01:59,Active
OFFER06933,ORD011638,Flat 25% Off,Discount,165.61,1046.05,50.2,4.85,26-01-2026 05:51,Active
OFFER06934,ORD011640,10% Off using SBI Cards,Bank Offer,200.11,1049.19,32.6,2.9,21-04-2026 21:51,Active
OFFER06935,ORD011642,â‚¹25 Cashback,Cashback,49.25,853.35,58.7,4.79,27-04-2026 23:23,Active
OFFER06936,ORD011647,Get â‚¹100 Cashback on next order,Cashback,231.21,945.43,39.1,1.68,01-05-2026 10:04,Active
OFFER06937,ORD011649,Flat 25% Off,Discount,232.38,2416.19,68.7,3.57,05-05-2026 04:07,Expired
OFFER06938,ORD011652,10% Off using SBI Cards,Bank Offer,54.45,691.32,48.2,3.95,15-03-2026 22:18,Active
OFFER06939,ORD011653,Buy 2 Get 1 Free,Buy 1 Get 1,137.58,1619.47,61.3,2.9,15-07-2026 09:23,Expired
OFFER06940,ORD011654,Get â‚¹100 Cashback on next order,Cashback,75.7,157.87,40.8,2.18,17-02-2026 05:40,Active
OFFER06941,ORD011655,Flat 5% Off,Discount,177.24,2373.05,59.3,2.05,26-01-2026 23:38,Active
OFFER06942,ORD011658,BOGO on Beverages,Buy 1 Get 1,205.63,656.86,60.1,1.92,03-03-2026 01:58,Active
OFFER06943,ORD011659,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,125.13,2343.52,59.6,3.57,30-01-2026 08:20,Expired
OFFER06944,ORD011661,â‚¹100 Off on ICICI Cards,Bank Offer,196.9,778.92,31.4,3.03,09-06-2026 02:10,Active
OFFER06945,ORD011663,Flat 15% Off,Discount,35.61,1928.19,36.3,4.27,05-07-2026 06:52,Active
OFFER06946,ORD011665,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,168.77,865.32,74.8,3.8,01-02-2026 08:27,Active
OFFER06947,ORD011667,BOGO on Beverages,Buy 1 Get 1,168.14,701.37,42.8,4.57,27-01-2026 11:10,Active
OFFER06948,ORD011670,â‚¹25 Cashback,Cashback,193.08,642.87,71.1,4.67,09-06-2026 19:52,Expired
OFFER06949,ORD011671,Flat 25% Off,Discount,180.05,1275.79,30.6,4.75,16-04-2026 09:35,Active
OFFER06950,ORD011672,Flat â‚¹75 Off using HDFC Cards,Bank Offer,247.73,727.29,54.9,2.71,03-04-2026 12:23,Upcoming
OFFER06951,ORD011673,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,20.74,659.9,32.3,3.32,14-02-2026 21:03,Expired
OFFER06952,ORD011676,Flat 25% Off,Discount,103.59,1523.02,60,2.19,15-02-2026 10:54,Active
OFFER06953,ORD011677,Get â‚¹100 Cashback on next order,Cashback,227.55,339.75,34.8,4.92,20-04-2026 08:01,Active
OFFER06954,ORD011679,Free Delivery - Prime Member,Free Delivery,83.85,1604.46,26.3,2.02,30-06-2026 10:05,Expired
OFFER06955,ORD011681,20% Cashback (Max â‚¹75),Cashback,193.94,2188.14,42.2,1.81,20-05-2026 10:39,Active
OFFER06956,ORD011684,â‚¹25 Cashback,Cashback,233.73,894.75,35,4.83,18-03-2026 12:58,Active
OFFER06957,ORD011686,Flat 25% Off,Discount,127.34,2032.49,26.6,2.07,12-03-2026 03:15,Active
OFFER06958,ORD011688,Flat 10% Off,Discount,90.92,2430.01,60.5,2.79,03-06-2026 06:29,Expired
OFFER06959,ORD011689,Get â‚¹50 Cashback,Cashback,121.42,1260.76,39.2,3.7,01-02-2026 12:25,Expired
OFFER06960,ORD011692,Free Delivery on orders above â‚¹299,Free Delivery,76.3,1867.49,52.8,3.9,09-06-2026 23:31,Active
OFFER06961,ORD011695,Flat 10% Off,Discount,36.15,1814.74,59.3,1.87,21-04-2026 04:01,Active
OFFER06962,ORD011696,Get â‚¹100 Cashback on next order,Cashback,226.76,2156.39,61.3,3.25,21-05-2026 08:48,Expired
OFFER06963,ORD011700,Get â‚¹50 Cashback,Cashback,52.59,1235.55,34.6,3.78,18-06-2026 00:17,Active
OFFER06964,ORD011704,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,176.55,1408.23,53,4.61,19-05-2026 08:19,Expired
OFFER06965,ORD011706,20% Cashback (Max â‚¹75),Cashback,228.16,2476.64,74.8,1.88,29-04-2026 03:30,Expired
OFFER06966,ORD011707,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,192.75,1490.64,65,3.88,22-06-2026 03:00,Expired
OFFER06967,ORD011710,Free Delivery on orders above â‚¹299,Free Delivery,109.86,1493.76,55.7,3.7,29-01-2026 03:41,Active
OFFER06968,ORD011711,BOGO on Beverages,Buy 1 Get 1,216.96,914.28,53.9,3.78,27-04-2026 20:12,Expired
OFFER06969,ORD011712,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,52.69,550.96,32.2,1.98,04-05-2026 02:12,Active
OFFER06970,ORD011713,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,220.06,2118.88,60.3,3.78,24-01-2026 11:54,Active
OFFER06971,ORD011714,Get â‚¹100 Cashback on next order,Cashback,236.11,121.52,43.2,1.61,27-02-2026 23:41,Active
OFFER06972,ORD011715,20% Cashback (Max â‚¹75),Cashback,120.05,2115.61,61,2.78,12-02-2026 06:34,Expired
OFFER06973,ORD011717,Buy 2 Get 1 Free,Buy 1 Get 1,70.16,1042.18,73.8,4.63,23-05-2026 22:04,Active
OFFER06974,ORD011721,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,99.66,2354.91,52,3.03,18-03-2026 01:57,Active
OFFER06975,ORD011722,â‚¹25 Cashback,Cashback,204.78,1303.96,27.1,2.91,13-07-2026 22:06,Expired
OFFER06976,ORD011724,Free Delivery - Prime Member,Free Delivery,47.4,447.13,70.2,3.85,16-03-2026 22:43,Active
OFFER06977,ORD011725,5% Cashback on Axis Cards,Bank Offer,105.22,1780.18,36.8,4.23,02-07-2026 07:52,Active
OFFER06978,ORD011727,BOGO on Beverages,Buy 1 Get 1,11.27,155,45.6,4.27,22-06-2026 08:10,Active
OFFER06979,ORD011728,Flat â‚¹75 Off using HDFC Cards,Bank Offer,136.43,1053.95,66.7,4.26,23-02-2026 00:58,Active
OFFER06980,ORD011730,20% Cashback (Max â‚¹75),Cashback,198.35,541.19,37.8,2.71,25-04-2026 02:43,Upcoming
OFFER06981,ORD011731,â‚¹100 Off on ICICI Cards,Bank Offer,17.23,1894.53,28.6,3.75,24-06-2026 06:47,Expired
OFFER06982,ORD011732,5% Cashback on Axis Cards,Bank Offer,63.34,326.23,40,3.17,18-05-2026 02:42,Active
OFFER06983,ORD011733,5% Cashback on Axis Cards,Bank Offer,119.23,1819.55,66.7,4.38,11-03-2026 12:11,Expired
OFFER06984,ORD011735,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,236.1,919.99,68.6,3.67,24-06-2026 19:49,Active
OFFER06985,ORD011736,Free Delivery on orders above â‚¹199,Free Delivery,135,1561.91,33.6,3.4,21-05-2026 23:40,Active
OFFER06986,ORD011737,Flat 20% Off,Discount,228.22,1954.31,49.9,3.4,01-07-2026 06:03,Active
OFFER06987,ORD011738,Flat 25% Off,Discount,166.86,2233.91,38.3,4.48,25-01-2026 01:06,Active
OFFER06988,ORD011740,BOGO on Beverages,Buy 1 Get 1,89.08,915.71,70.5,2.26,30-03-2026 23:41,Upcoming
OFFER06989,ORD011742,â‚¹25 Cashback,Cashback,237.7,1291.18,71,1.69,15-04-2026 11:21,Active
OFFER06990,ORD011743,Free Delivery - Prime Member,Free Delivery,248.56,1251.82,74.6,4.43,30-06-2026 09:25,Expired
OFFER06991,ORD011748,Flat 20% Off,Discount,81.89,972.45,51,2.03,03-04-2026 06:37,Active
OFFER06992,ORD011749,Flat 5% Off,Discount,165.01,1089.43,36.5,4.16,07-06-2026 20:11,Active
OFFER06993,ORD011751,Free Delivery on orders above â‚¹199,Free Delivery,160.79,1601.3,45.5,4.58,01-07-2026 10:55,Expired
OFFER06994,ORD011754,Free Delivery on orders above â‚¹299,Free Delivery,147.4,1531.93,58.5,2.9,30-04-2026 05:04,Active
OFFER06995,ORD011755,Get â‚¹50 Cashback,Cashback,146.52,107.38,42.9,3.09,13-02-2026 07:37,Active
OFFER06996,ORD011756,â‚¹100 Off on ICICI Cards,Bank Offer,38.75,1852.67,29.4,3.96,15-03-2026 23:14,Active
OFFER06997,ORD011758,â‚¹25 Cashback,Cashback,236.37,1219.06,36.4,4.7,15-03-2026 03:19,Active
OFFER06998,ORD011761,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,249.94,1607.18,54.5,4.91,22-01-2026 05:41,Active
OFFER06999,ORD011762,Flat 15% Off,Discount,85.92,2003.14,54.8,4.06,18-06-2026 09:59,Upcoming
OFFER07000,ORD011764,Flat 20% Off,Discount,244.52,455.92,68.1,4.44,25-05-2026 05:49,Expired
OFFER07001,ORD011765,Flat 20% Off,Discount,15.47,217.16,72.5,4.54,23-06-2026 02:54,Active
OFFER07002,ORD011766,Get â‚¹50 Cashback,Cashback,44.24,566.39,33.7,4.43,29-04-2026 06:46,Active
OFFER07003,ORD011768,20% Cashback (Max â‚¹75),Cashback,121.97,2165.22,33.2,2.73,08-04-2026 02:34,Active
OFFER07004,ORD011769,Get â‚¹100 Cashback on next order,Cashback,89.32,726.21,55.7,2.19,01-03-2026 10:46,Expired
OFFER07005,ORD011770,Free Delivery on orders above â‚¹199,Free Delivery,130.21,2361.02,50.9,4.67,17-03-2026 21:21,Expired
OFFER07006,ORD011771,Free Delivery - Prime Member,Free Delivery,174.3,492.59,57.3,4.61,04-04-2026 20:41,Active
OFFER07007,ORD011772,Free Delivery - Prime Member,Free Delivery,216.54,804.4,56.8,2.36,22-06-2026 05:22,Upcoming
OFFER07008,ORD011774,Get â‚¹50 Cashback,Cashback,148.33,1587.07,35.6,4.3,05-02-2026 22:26,Expired
OFFER07009,ORD011775,Get â‚¹50 Cashback,Cashback,44.68,1894.12,72.2,1.76,28-04-2026 04:19,Active
OFFER07010,ORD011777,Buy 2 Get 1 Free,Buy 1 Get 1,16.93,1083.53,62.8,4.32,06-07-2026 06:46,Active
OFFER07011,ORD011778,Free Delivery on orders above â‚¹199,Free Delivery,81.03,193.51,46.2,2.9,09-03-2026 10:08,Active
OFFER07012,ORD011779,Flat â‚¹75 Off using HDFC Cards,Bank Offer,106.04,1971.28,59.4,3.07,08-07-2026 06:32,Active
OFFER07013,ORD011780,Free Delivery - Prime Member,Free Delivery,222.65,2259.66,34.1,4.81,26-06-2026 03:16,Active
OFFER07014,ORD011781,Free Delivery on orders above â‚¹299,Free Delivery,182.62,984.25,63.8,2.66,01-04-2026 20:34,Active
OFFER07015,ORD011785,Flat 10% Off,Discount,93.52,840.89,50.8,2.01,09-07-2026 21:53,Upcoming
OFFER07016,ORD011788,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,11.36,1368.8,49.8,2.14,09-06-2026 22:35,Active
OFFER07017,ORD011790,Free Delivery - Prime Member,Free Delivery,26.92,608.81,61.6,3.42,19-02-2026 06:02,Active
OFFER07018,ORD011791,20% Cashback (Max â‚¹75),Cashback,198.37,2095.52,44.2,2.6,14-06-2026 06:06,Active
OFFER07019,ORD011792,Flat 15% Off,Discount,121.56,2073.37,28.9,4.88,24-01-2026 21:06,Active
OFFER07020,ORD011795,â‚¹25 Cashback,Cashback,26.83,2283.96,31,1.9,03-06-2026 13:03,Active
OFFER07021,ORD011796,20% Cashback (Max â‚¹75),Cashback,172.84,468.05,65.2,3.91,25-06-2026 03:46,Expired
OFFER07022,ORD011797,Buy 2 Get 1 Free,Buy 1 Get 1,106.46,475.26,29.7,2.8,20-04-2026 22:42,Active
OFFER07023,ORD011799,Flat â‚¹75 Off using HDFC Cards,Bank Offer,216.06,203.1,53.1,2.32,09-03-2026 11:36,Active
OFFER07024,ORD011800,20% Cashback (Max â‚¹75),Cashback,126.59,156.67,69.1,1.66,29-06-2026 08:19,Expired
OFFER07025,ORD011802,20% Cashback (Max â‚¹75),Cashback,172.72,2106.51,55.9,1.57,28-06-2026 22:37,Expired
OFFER07026,ORD011804,Free Delivery on orders above â‚¹199,Free Delivery,147.34,1026.17,53.9,4.48,21-04-2026 20:52,Active
OFFER07027,ORD011805,Flat 10% Off,Discount,117.83,1282.25,65.3,1.8,10-02-2026 20:24,Active
OFFER07028,ORD011807,Flat â‚¹75 Off using HDFC Cards,Bank Offer,117.25,2221.21,66.6,2.43,24-02-2026 02:18,Active
OFFER07029,ORD011809,Buy 2 Get 1 Free,Buy 1 Get 1,66.95,2100,64.9,4.76,13-02-2026 03:48,Expired
OFFER07030,ORD011811,â‚¹100 Off on ICICI Cards,Bank Offer,233.69,1226.94,30.3,3.18,24-02-2026 19:49,Expired
OFFER07031,ORD011812,10% Off using SBI Cards,Bank Offer,39.47,292.25,73.5,4.58,28-02-2026 06:48,Active
OFFER07032,ORD011814,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,174.61,605,45.2,1.84,08-05-2026 00:09,Expired
OFFER07033,ORD011815,Flat 25% Off,Discount,161.08,961.01,27.3,4.93,10-07-2026 06:24,Active
OFFER07034,ORD011818,5% Cashback on Axis Cards,Bank Offer,120.93,710.52,61.4,3.84,27-06-2026 20:56,Expired
OFFER07035,ORD011819,Flat â‚¹75 Off using HDFC Cards,Bank Offer,21.85,538.36,63.5,3.64,02-05-2026 04:09,Active
OFFER07036,ORD011820,Free Delivery - Prime Member,Free Delivery,205.43,1282.69,26.4,3.42,07-06-2026 03:21,Expired
OFFER07037,ORD011821,Buy 2 Get 1 Free,Buy 1 Get 1,174.55,1334.91,57.6,2.97,10-04-2026 23:32,Active
OFFER07038,ORD011823,Buy 2 Get 1 Free,Buy 1 Get 1,93.42,1829.15,44,3.21,14-06-2026 20:07,Expired
OFFER07039,ORD011824,Flat 25% Off,Discount,109.16,717.4,58.2,4.53,20-05-2026 13:20,Active
OFFER07040,ORD011826,Get â‚¹50 Cashback,Cashback,230.87,1292.77,59.5,4.16,23-02-2026 01:57,Active
OFFER07041,ORD011827,Free Delivery - Prime Member,Free Delivery,97.47,1595.36,26.3,3.09,10-04-2026 21:31,Active
OFFER07042,ORD011828,Flat 5% Off,Discount,96.74,1692.98,64.3,2.19,08-03-2026 04:48,Active
OFFER07043,ORD011831,Buy 2 Get 1 Free,Buy 1 Get 1,81.49,904.99,71.6,3.59,20-06-2026 20:06,Upcoming
OFFER07044,ORD011833,Free Delivery - Prime Member,Free Delivery,231.52,826.92,56.5,3.99,09-05-2026 10:33,Active
OFFER07045,ORD011834,Free Delivery - Prime Member,Free Delivery,47.18,1654.29,27.5,3.53,29-03-2026 09:56,Active
OFFER07046,ORD011835,Flat 25% Off,Discount,66.33,403.69,25.1,1.82,25-01-2026 20:01,Active
OFFER07047,ORD011836,Free Delivery on orders above â‚¹199,Free Delivery,52.49,2263.93,50.9,3.91,14-04-2026 09:21,Active
OFFER07048,ORD011837,Free Delivery - Prime Member,Free Delivery,135.61,731.67,47.2,2.88,08-03-2026 11:00,Active
OFFER07049,ORD011838,BOGO on Beverages,Buy 1 Get 1,69.23,1201.39,62.1,4.7,19-04-2026 05:16,Active
OFFER07050,ORD011839,Get â‚¹50 Cashback,Cashback,149.78,681.01,50.4,4.95,01-05-2026 00:17,Active
OFFER07051,ORD011840,Free Delivery - Prime Member,Free Delivery,152.92,370.56,32.1,3.95,27-06-2026 07:08,Upcoming
OFFER07052,ORD011842,Flat 5% Off,Discount,16.82,2251.47,68.8,2.55,02-02-2026 07:38,Active
OFFER07053,ORD011844,Get â‚¹50 Cashback,Cashback,232.74,1128.46,60.4,3.55,20-02-2026 13:04,Active
OFFER07054,ORD011846,Get â‚¹100 Cashback on next order,Cashback,132.02,1407.28,60.4,1.86,15-05-2026 23:36,Active
OFFER07055,ORD011847,â‚¹25 Cashback,Cashback,208.73,1136.4,41,1.6,26-04-2026 04:25,Active
OFFER07056,ORD011848,Flat 25% Off,Discount,16.84,1501.33,71.2,2,05-06-2026 10:50,Expired
OFFER07057,ORD011849,5% Cashback on Axis Cards,Bank Offer,193.06,1747.38,31.8,1.51,26-06-2026 00:04,Active
OFFER07058,ORD011850,Free Delivery on orders above â‚¹199,Free Delivery,227.77,1726.55,46.2,2.74,13-07-2026 11:15,Expired
OFFER07059,ORD011851,Get â‚¹100 Cashback on next order,Cashback,147.2,1125.79,63.9,2.41,11-07-2026 23:48,Expired
OFFER07060,ORD011853,BOGO on Beverages,Buy 1 Get 1,69.89,1205.18,41.7,1.82,08-02-2026 08:26,Active
OFFER07061,ORD011857,20% Cashback (Max â‚¹75),Cashback,247.97,2311.25,32.3,3.16,15-05-2026 19:26,Active
OFFER07062,ORD011859,Free Delivery on orders above â‚¹199,Free Delivery,90.94,1417.77,36.3,4.36,21-03-2026 01:10,Active
OFFER07063,ORD011862,Flat 15% Off,Discount,186.72,560.99,61.6,3.03,26-02-2026 08:14,Active
OFFER07064,ORD011864,â‚¹25 Cashback,Cashback,232.81,641.66,68.6,3.2,25-03-2026 01:35,Active
OFFER07065,ORD011865,Flat â‚¹75 Off using HDFC Cards,Bank Offer,37.67,2125.67,63.7,2.03,27-01-2026 01:49,Active
OFFER07066,ORD011867,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,34.17,966.3,29.9,4.41,09-07-2026 04:36,Expired
OFFER07067,ORD011872,5% Cashback on Axis Cards,Bank Offer,211.9,414.94,55.3,3.63,20-06-2026 03:12,Expired
OFFER07068,ORD011873,â‚¹25 Cashback,Cashback,21.3,395.41,58.9,3.02,27-04-2026 00:34,Active
OFFER07069,ORD011875,Flat â‚¹75 Off using HDFC Cards,Bank Offer,145.59,741.86,47.3,4.89,28-01-2026 11:26,Active
OFFER07070,ORD011877,5% Cashback on Axis Cards,Bank Offer,225.3,2016.09,38.4,3.61,10-07-2026 05:18,Active
OFFER07071,ORD011879,Flat 15% Off,Discount,49.84,2254.98,33.1,4.04,24-04-2026 20:55,Active
OFFER07072,ORD011880,â‚¹25 Cashback,Cashback,24.51,2271.64,41,4,11-07-2026 03:07,Active
OFFER07073,ORD011884,5% Cashback on Axis Cards,Bank Offer,153.18,915.68,55.2,2.72,26-02-2026 09:40,Active
OFFER07074,ORD011885,Free Delivery on orders above â‚¹299,Free Delivery,10.47,1035.27,44,2.23,05-02-2026 12:48,Active
OFFER07075,ORD011886,â‚¹100 Off on ICICI Cards,Bank Offer,130.78,124.41,31.1,4.09,06-07-2026 05:20,Active
OFFER07076,ORD011887,â‚¹25 Cashback,Cashback,203.86,601.97,54.8,2.38,06-02-2026 23:12,Active
OFFER07077,ORD011889,BOGO on Beverages,Buy 1 Get 1,141.39,1145.28,29.2,4.14,07-05-2026 00:14,Active
OFFER07078,ORD011891,Get â‚¹100 Cashback on next order,Cashback,150.92,1205.09,27.4,4.45,09-04-2026 03:07,Active
OFFER07079,ORD011892,Get â‚¹50 Cashback,Cashback,14.09,1813.61,44.6,3.55,04-04-2026 21:07,Active
OFFER07080,ORD011895,Flat 5% Off,Discount,146.18,1116.93,32.2,4.18,28-05-2026 02:36,Expired
OFFER07081,ORD011896,20% Cashback (Max â‚¹75),Cashback,82.8,239.34,58.6,2.94,14-07-2026 02:18,Expired
OFFER07082,ORD011898,Flat 10% Off,Discount,215.28,929.39,42.8,4.09,26-02-2026 23:27,Expired
OFFER07083,ORD011899,Free Delivery on orders above â‚¹299,Free Delivery,66.02,1866.42,41.8,4.92,22-02-2026 10:52,Expired
OFFER07084,ORD011900,Free Delivery - Prime Member,Free Delivery,154.31,1345.33,43.1,4.6,30-03-2026 21:15,Active
OFFER07085,ORD011901,Free Delivery - Prime Member,Free Delivery,248.61,1878.02,26.7,4.21,07-07-2026 01:39,Active
OFFER07086,ORD011902,Get â‚¹100 Cashback on next order,Cashback,241.23,2170.86,60.9,1.62,12-04-2026 10:16,Expired
OFFER07087,ORD011903,Free Delivery - Prime Member,Free Delivery,166.88,1205.39,30.2,2.11,21-03-2026 12:05,Expired
OFFER07088,ORD011904,â‚¹25 Cashback,Cashback,238.25,662.32,49.9,2.22,17-02-2026 22:04,Active
OFFER07089,ORD011905,20% Cashback (Max â‚¹75),Cashback,173.66,2118.56,59.6,1.75,05-05-2026 02:18,Active
OFFER07090,ORD011908,Free Delivery - Prime Member,Free Delivery,162.94,2102.9,74,4.61,15-02-2026 05:45,Expired
OFFER07091,ORD011910,Free Delivery on orders above â‚¹199,Free Delivery,34.5,249.5,58,2.37,18-04-2026 11:52,Active
OFFER07092,ORD011911,â‚¹100 Off on ICICI Cards,Bank Offer,83.44,1002.04,61.1,4.56,13-06-2026 02:42,Expired
OFFER07093,ORD011913,â‚¹100 Off on ICICI Cards,Bank Offer,109.94,1060.56,42.3,3.16,25-05-2026 07:36,Expired
OFFER07094,ORD011917,â‚¹25 Cashback,Cashback,134.22,506.61,57.6,1.74,02-07-2026 07:43,Active
OFFER07095,ORD011918,Free Delivery - Prime Member,Free Delivery,104.67,1589.14,70.9,1.5,09-03-2026 02:47,Active
OFFER07096,ORD011919,BOGO on Beverages,Buy 1 Get 1,63.75,448.89,48,1.55,17-05-2026 00:53,Expired
OFFER07097,ORD011921,20% Cashback (Max â‚¹75),Cashback,136.43,1256.78,54.2,4.73,13-03-2026 23:32,Active
OFFER07098,ORD011922,Flat 5% Off,Discount,19.49,784.36,67.5,2.09,29-01-2026 00:26,Active
OFFER07099,ORD011923,Flat 5% Off,Discount,134.53,863.24,42.2,4.58,05-02-2026 09:24,Active
OFFER07100,ORD011924,Free Delivery - Prime Member,Free Delivery,184.36,1865.55,28.8,3.16,13-05-2026 03:42,Active
OFFER07101,ORD011926,Flat 10% Off,Discount,183.22,623.33,74.6,4.47,28-06-2026 09:29,Active
OFFER07102,ORD011927,â‚¹100 Off on ICICI Cards,Bank Offer,105.11,2344.58,50.6,4.18,04-05-2026 05:39,Active
OFFER07103,ORD011931,Free Delivery on orders above â‚¹299,Free Delivery,230.92,2186.49,47.3,4.47,31-05-2026 03:40,Active
OFFER07104,ORD011932,Free Delivery on orders above â‚¹299,Free Delivery,75.45,332.13,27.9,2.7,16-06-2026 10:42,Active
OFFER07105,ORD011933,Free Delivery - Prime Member,Free Delivery,209.46,223.59,60.3,1.52,12-02-2026 01:29,Active
OFFER07106,ORD011934,Get â‚¹100 Cashback on next order,Cashback,189.19,904.73,57.2,2.74,07-04-2026 03:45,Active
OFFER07107,ORD011935,Get â‚¹100 Cashback on next order,Cashback,148.05,1966.76,62.7,3.22,29-06-2026 00:48,Active
OFFER07108,ORD011936,â‚¹25 Cashback,Cashback,15.82,2442.91,67.9,4,11-07-2026 06:46,Upcoming
OFFER07109,ORD011937,Free Delivery - Prime Member,Free Delivery,199.54,641.83,34.1,1.55,25-02-2026 09:57,Active
OFFER07110,ORD011939,â‚¹25 Cashback,Cashback,151.16,546.77,43,4.36,06-05-2026 12:43,Active
OFFER07111,ORD011940,Flat 25% Off,Discount,34.21,1083.13,32.3,4.42,03-07-2026 13:25,Active
OFFER07112,ORD011942,Free Delivery on orders above â‚¹199,Free Delivery,227.55,2290.84,29.7,4.45,07-04-2026 01:53,Active
OFFER07113,ORD011944,5% Cashback on Axis Cards,Bank Offer,162.14,2094.35,33.3,2.89,10-03-2026 10:34,Active
OFFER07114,ORD011945,Flat 10% Off,Discount,39.58,1756.62,26.3,2.66,17-05-2026 04:39,Active
OFFER07115,ORD011946,10% Off using SBI Cards,Bank Offer,137.59,956.63,64.6,2.36,04-03-2026 22:54,Active
OFFER07116,ORD011947,Free Delivery on orders above â‚¹299,Free Delivery,82.95,219.82,70.4,3.9,19-02-2026 00:35,Expired
OFFER07117,ORD011948,Flat â‚¹75 Off using HDFC Cards,Bank Offer,23.5,961.97,27.8,3.52,12-05-2026 03:09,Active
OFFER07118,ORD011950,Free Delivery - Prime Member,Free Delivery,99.94,1539.23,42.2,4.37,17-06-2026 23:58,Active
OFFER07119,ORD011951,Flat â‚¹75 Off using HDFC Cards,Bank Offer,140.04,1688.83,55.3,4.38,06-07-2026 04:20,Active
OFFER07120,ORD011952,Free Delivery on orders above â‚¹299,Free Delivery,197.4,509.65,31.5,4.89,17-02-2026 08:36,Active
OFFER07121,ORD011953,Free Delivery - Prime Member,Free Delivery,235.88,250.72,27.9,4.15,11-04-2026 07:34,Active
OFFER07122,ORD011954,Flat 25% Off,Discount,183.86,1946.37,69.2,4.11,03-02-2026 21:41,Active
OFFER07123,ORD011957,Get â‚¹50 Cashback,Cashback,41.56,1480.19,62.5,4.52,01-07-2026 22:10,Expired
OFFER07124,ORD011958,BOGO on Beverages,Buy 1 Get 1,219.9,1651.92,57.4,3.78,22-03-2026 01:40,Active
OFFER07125,ORD011959,Buy 2 Get 1 Free,Buy 1 Get 1,132.75,2074.78,34.6,1.72,21-02-2026 01:49,Active
OFFER07126,ORD011961,Flat 25% Off,Discount,111.19,956.14,49,2,07-07-2026 20:09,Expired
OFFER07127,ORD011962,Flat 15% Off,Discount,172.46,1614.73,53.6,3.04,16-07-2026 02:00,Active
OFFER07128,ORD011963,Flat 15% Off,Discount,50.75,374.8,45.4,2.57,25-04-2026 01:49,Active
