OrderItemID,OrderID,ProductID,ProductName,Category,Quantity,PricePerUnit,ItemTotal
ITEM033784,ORD009616,PROD00908,Cadbury Premium Chocolates 2kg,Snacks & Munchies,1,2406.94,2406.94
ITEM033785,ORD009617,PROD00814,Bikaji Premium Dry Fruits 12pcs,Snacks & Munchies,1,162.57,162.57
ITEM033786,ORD009617,PROD00705,Harvest Gold Fresh Buns 6pcs,Bakery & Bread,1,264.46,264.46
ITEM033787,ORD009618,PROD00330,Saffola Sauces 5pcs,Oil & Masalas,1,97.06,97.06
ITEM033788,ORD009618,PROD00053,Pears Fresh Skincare 1L,Personal Care,1,192.37,192.37
ITEM033789,ORD009618,PROD00357,Dhara Premium Cooking Oil 200g,Oil & Masalas,1,190.01,190.01
ITEM033790,ORD009618,PROD00105,Red Bull Organic Juices 1pc,Beverages,1,97.72,97.72
ITEM033791,ORD009618,PROD00033,MTR Premium Pulses 1kg,Atta & Grains,1,173.4,173.4
ITEM033792,ORD009619,PROD00607,Amul Paneer 6pcs,Dairy & Eggs,1,463.22,463.22
ITEM033793,ORD009619,PROD00902,Pampers Fresh Baby Food 200ml,Baby Care,1,17.73,17.73
ITEM033794,ORD009619,PROD00145,Ghadi Organic Mosquito Repellent 5kg,Household,2,55.4,110.8
ITEM033795,ORD009619,PROD00263,India Gate Premium Pulses 200ml,Atta & Grains,1,79.16,79.16
ITEM033796,ORD009619,PROD00839,Milky Mist Premium Butter 100g,Dairy & Eggs,1,279.22,279.22
ITEM033797,ORD009620,PROD00708,Gerber Fresh Baby Oil 250g,Baby Care,1,494.96,494.96
ITEM033798,ORD009620,PROD00511,Real Organic Tea 200g,Beverages,1,473.95,473.95
ITEM033799,ORD009621,PROD00938,Heritage Organic Cheese 500ml,Dairy & Eggs,2,160.48,320.96
ITEM033800,ORD009621,PROD00835,Colgate Organic Soap 100g,Personal Care,1,291.63,291.63
ITEM033801,ORD009621,PROD00587,Nandini Fresh Eggs 5pcs,Dairy & Eggs,1,421.62,421.62
ITEM033802,ORD009621,PROD00855,All Out Premium Cleaning Supplies 6pcs,Household,2,5.43,10.87
ITEM033803,ORD009621,PROD00858,Britannia Fresh Bread 100ml,Bakery & Bread,1,97.86,97.86
ITEM033804,ORD009622,PROD00099,Organic India Premium Fresh Fruits 250g,Fruits & Vegetables,1,112.85,112.85
ITEM033805,ORD009622,PROD00718,Whiskas Organic Pet Accessories 250g,Pet Care,1,253.43,253.43
ITEM033806,ORD009622,PROD00821,Saffola Fresh Sauces 10pcs,Oil & Masalas,2,217.11,434.23
ITEM033807,ORD009622,PROD00374,Whiskas Premium Pet Accessories 1kg,Pet Care,1,315.36,315.36
ITEM033808,ORD009622,PROD00244,Nescafe Organic Health Drinks 10pcs,Beverages,1,446.1,446.1
ITEM033809,ORD009623,PROD00382,Bonnie Cookies 5pcs,Bakery & Bread,3,125.98,377.93
ITEM033810,ORD009623,PROD00647,Colin Fresh Cleaning Supplies 100g,Household,1,427.64,427.64
ITEM033811,ORD009623,PROD00720,Sunsilk Organic Skincare 250g,Personal Care,1,689.67,689.67
ITEM033812,ORD009623,PROD00556,Rin Detergent 250g,Household,1,307.14,307.14
ITEM033813,ORD009624,PROD00004,India Gate Organic Spices 200ml,Atta & Grains,3,268.1,804.3
ITEM033814,ORD009624,PROD00602,Pampers Diapers 10pcs,Baby Care,3,222.82,668.45
ITEM033815,ORD009624,PROD00850,Purepet Pet Accessories 200ml,Pet Care,3,46.55,139.64
ITEM033816,ORD009624,PROD00511,Real Organic Tea 200g,Beverages,2,324.7,649.4
ITEM033817,ORD009625,PROD00206,Colgate Organic Sanitizer 100g,Personal Care,1,406.01,406.01
ITEM033818,ORD009625,PROD00184,Fortune Fresh Pickles 2L,Oil & Masalas,2,295.41,590.83
ITEM033819,ORD009626,PROD00844,Tata Tea Premium Health Drinks 500ml,Beverages,1,415.57,415.57
ITEM033820,ORD009626,PROD00259,Pampers Premium Baby Oil 100ml,Baby Care,1,535.05,535.05
ITEM033821,ORD009626,PROD00216,Organic India Fresh Exotic Fruits 2L,Fruits & Vegetables,1,189.79,189.79
ITEM033822,ORD009626,PROD00308,Harpic Fresh Mosquito Repellent 2L,Household,2,257.16,514.32
ITEM033823,ORD009626,PROD00598,Whiskas Pet Food 2kg,Pet Care,1,63.77,63.77
ITEM033824,ORD009626,PROD00021,Bikaji Organic Dry Fruits 200ml,Snacks & Munchies,1,209.36,209.36
ITEM033825,ORD009627,PROD00427,Organic India Fresh Fresh Vegetables 1kg,Fruits & Vegetables,1,177.69,177.69
ITEM033826,ORD009627,PROD00467,Saffola Fresh Pickles 5pcs,Oil & Masalas,1,118.72,118.72
ITEM033827,ORD009627,PROD00366,Catch Organic Ghee 10pcs,Oil & Masalas,1,190.58,190.58
ITEM033828,ORD009628,PROD00218,Dove Sanitizer 2kg,Personal Care,1,233.61,233.61
ITEM033829,ORD009628,PROD00204,Britannia Premium Cakes 200g,Bakery & Bread,1,210.43,210.43
ITEM033830,ORD009628,PROD00639,Gerber Organic Baby Wipes 1kg,Baby Care,3,70.85,212.54
ITEM033831,ORD009629,PROD00323,Dodla Premium Curd/Yogurt 100ml,Dairy & Eggs,1,2110.63,2110.63
ITEM033832,ORD009630,PROD00954,Haldiram Premium Dry Fruits 100ml,Snacks & Munchies,1,619.69,619.69
ITEM033833,ORD009631,PROD00323,Dodla Premium Curd/Yogurt 100ml,Dairy & Eggs,2,64.94,129.87
ITEM033834,ORD009631,PROD00273,Nescafe Premium Tea 250g,Beverages,3,263.34,790.01
ITEM033835,ORD009631,PROD00721,Patanjali Fresh Sanitizer 10pcs,Personal Care,1,616.67,616.67
ITEM033836,ORD009631,PROD00543,Daawat Premium Pulses 1L,Atta & Grains,1,304.83,304.83
ITEM033837,ORD009631,PROD00309,Nescafe Premium Tea 2L,Beverages,3,121.33,363.98
ITEM033838,ORD009632,PROD00334,Saffola Premium Pickles 250ml,Oil & Masalas,3,96.2,288.59
ITEM033839,ORD009632,PROD00598,Whiskas Pet Food 2kg,Pet Care,1,504.19,504.19
ITEM033840,ORD009632,PROD00823,Catch Premium Cooking Oil 1kg,Oil & Masalas,2,263.86,527.71
ITEM033841,ORD009632,PROD00636,Fortune Millets 100ml,Atta & Grains,3,164.9,494.69
ITEM033842,ORD009632,PROD00364,Gerber Organic Baby Food 100g,Baby Care,2,91.26,182.51
ITEM033843,ORD009633,PROD00797,Country Delight Fresh Exotic Fruits 6pcs,Fruits & Vegetables,1,428.59,428.59
ITEM033844,ORD009633,PROD00445,Aashirvaad Pulses 5kg,Atta & Grains,3,38.53,115.58
ITEM033845,ORD009634,PROD00259,Pampers Premium Baby Oil 100ml,Baby Care,2,125.38,250.76
ITEM033846,ORD009635,PROD00060,Colin Fresh Detergent 1pc,Household,1,121.06,121.06
ITEM033847,ORD009635,PROD00272,Drools Fresh Pet Accessories 100ml,Pet Care,1,33.87,33.87
ITEM033848,ORD009636,PROD00482,Drools Pet Accessories 12pcs,Pet Care,2,406.82,813.64
ITEM033849,ORD009636,PROD00662,Purepet Fresh Pet Accessories 12pcs,Pet Care,2,38.15,76.29
ITEM033850,ORD009636,PROD00523,Fresho Organic Vegetables 200ml,Fruits & Vegetables,1,783.55,783.55
ITEM033851,ORD009637,PROD00831,Huggies Premium Diapers 200g,Baby Care,1,23.98,23.98
ITEM033852,ORD009637,PROD00072,Parle Organic Dry Fruits 10pcs,Snacks & Munchies,2,212.06,424.12
ITEM033853,ORD009637,PROD00919,English Oven Fresh Bread 200g,Bakery & Bread,1,408.64,408.64
ITEM033854,ORD009637,PROD00163,Britannia Bread 2kg,Bakery & Bread,3,8.84,26.51
ITEM033855,ORD009637,PROD00709,Ghadi Fresh Cleaning Supplies 250ml,Household,1,342.53,342.53
ITEM033856,ORD009637,PROD00126,Colin Fresh Cleaning Supplies 200ml,Household,3,121.76,365.27
ITEM033857,ORD009638,PROD00086,Country Delight Premium Fresh Vegetables 12pcs,Fruits & Vegetables,1,270.76,270.76
ITEM033858,ORD009638,PROD00407,Daawat Premium Millets 500g,Atta & Grains,3,78.59,235.77
ITEM033859,ORD009638,PROD00797,Country Delight Fresh Exotic Fruits 6pcs,Fruits & Vegetables,3,58.91,176.74
ITEM033860,ORD009638,PROD00771,Harpic Organic Air Fresheners 2kg,Household,1,726.3,726.3
ITEM033861,ORD009638,PROD00461,Fresho Fresh Organic Vegetables 250ml,Fruits & Vegetables,1,465.37,465.37
ITEM033862,ORD009639,PROD00202,Nestle Premium Dry Fruits 1pc,Snacks & Munchies,3,636.38,1909.15
ITEM033863,ORD009639,PROD00276,Colin Premium Mosquito Repellent 2L,Household,1,399.91,399.91
ITEM033864,ORD009639,PROD00518,Bikaji Premium Chips 12pcs,Snacks & Munchies,1,57.77,57.77
ITEM033865,ORD009640,PROD00109,Red Bull Fresh Coffee 2L,Beverages,1,973.79,973.79
ITEM033866,ORD009640,PROD00454,Aashirvaad Rice 10pcs,Atta & Grains,2,393.71,787.42
ITEM033867,ORD009640,PROD00455,Rin Organic Mosquito Repellent 1pc,Household,2,106.94,213.89
ITEM033868,ORD009641,PROD00036,Red Bull Organic Juices 5pcs,Beverages,1,1014.76,1014.76
ITEM033869,ORD009641,PROD00615,Everest Premium Cooking Oil 200ml,Oil & Masalas,1,1112.74,1112.74
ITEM033870,ORD009642,PROD00701,Mother Dairy Fresh Cream 250ml,Dairy & Eggs,2,686.95,1373.91
ITEM033871,ORD009642,PROD00047,Daawat Fresh Spices 2L,Atta & Grains,1,869.6,869.6
ITEM033872,ORD009643,PROD00199,India Gate Fresh Pulses 2kg,Atta & Grains,2,40.64,81.28
ITEM033873,ORD009643,PROD00360,India Gate Organic Spices 100g,Atta & Grains,1,92.66,92.66
ITEM033874,ORD009643,PROD00142,MTR Premium Wheat Flour 250ml,Atta & Grains,2,46.87,93.73
ITEM033875,ORD009643,PROD00815,Organic India Fresh Vegetables 10pcs,Fruits & Vegetables,2,81.24,162.49
ITEM033876,ORD009643,PROD00836,Daawat Pulses 2kg,Atta & Grains,1,81.44,81.44
ITEM033877,ORD009644,PROD00323,Dodla Premium Curd/Yogurt 100ml,Dairy & Eggs,1,132.2,132.2
ITEM033878,ORD009644,PROD00092,India Gate Spices 6pcs,Atta & Grains,1,508.31,508.31
ITEM033879,ORD009644,PROD00401,Fresho Organic Fresh Fruits 12pcs,Fruits & Vegetables,1,612.54,612.54
ITEM033880,ORD009644,PROD00781,Lux Fresh Skincare 200g,Personal Care,1,176.36,176.36
ITEM033881,ORD009644,PROD00360,India Gate Organic Spices 100g,Atta & Grains,1,430.61,430.61
ITEM033882,ORD009644,PROD00339,Heritage Premium Cream 200ml,Dairy & Eggs,1,515.94,515.94
ITEM033883,ORD009645,PROD00258,Fresho Premium Fresh Fruits 2L,Fruits & Vegetables,3,9.3,27.91
ITEM033884,ORD009645,PROD00592,Nandini Organic Curd/Yogurt 100g,Dairy & Eggs,3,15.98,47.93
ITEM033885,ORD009645,PROD00089,Patanjali Premium Skincare 500g,Personal Care,1,34.9,34.9
ITEM033886,ORD009645,PROD00553,Lux Fresh Skincare 5pcs,Personal Care,1,44.12,44.12
ITEM033887,ORD009646,PROD00572,Colgate Toothpaste 2L,Personal Care,2,601.31,1202.62
ITEM033888,ORD009646,PROD00834,Nandini Organic Butter 12pcs,Dairy & Eggs,1,697.81,697.81
ITEM033889,ORD009646,PROD00931,Patanjali Organic Soap 5pcs,Personal Care,2,89.31,178.63
ITEM033890,ORD009646,PROD00982,Gerber Premium Diapers 250g,Baby Care,1,54.63,54.63
ITEM033891,ORD009647,PROD00121,Brooke Bond Premium Soft Drinks 250ml,Beverages,1,344.63,344.63
ITEM033892,ORD009647,PROD00928,Drools Organic Pet Accessories 500ml,Pet Care,1,512.38,512.38
ITEM033893,ORD009647,PROD00402,Organic India Fresh Vegetables 200g,Fruits & Vegetables,1,392.71,392.71
ITEM033894,ORD009648,PROD00265,Fortune Organic Sauces 1pc,Oil & Masalas,1,2425.99,2425.99
ITEM033895,ORD009649,PROD00021,Bikaji Organic Dry Fruits 200ml,Snacks & Munchies,2,387.04,774.09
ITEM033896,ORD009649,PROD00003,Gerber Fresh Baby Wipes 5pcs,Baby Care,1,802.75,802.75
ITEM033897,ORD009649,PROD00843,MDH Organic Pickles 500g,Oil & Masalas,2,87.32,174.65
ITEM033898,ORD009649,PROD00379,English Oven Bread 12pcs,Bakery & Bread,2,35.2,70.41
ITEM033899,ORD009649,PROD00367,Drools Premium Pet Food 1pc,Pet Care,1,31.59,31.59
ITEM033900,ORD009650,PROD00052,Fresho Exotic Fruits 5kg,Fruits & Vegetables,3,339.76,1019.27
ITEM033901,ORD009650,PROD00307,MTR Wheat Flour 1kg,Atta & Grains,2,8.46,16.92
ITEM033902,ORD009651,PROD00598,Whiskas Pet Food 2kg,Pet Care,2,91.38,182.77
ITEM033903,ORD009651,PROD00396,Coca Cola Fresh Energy Drinks 1L,Beverages,2,94.63,189.26
ITEM033904,ORD009651,PROD00024,Gerber Baby Wipes 12pcs,Baby Care,3,66.94,200.81
ITEM033905,ORD009651,PROD00407,Daawat Premium Millets 500g,Atta & Grains,3,50.93,152.8
ITEM033906,ORD009651,PROD00241,Country Delight Premium Exotic Fruits 500ml,Fruits & Vegetables,1,110.55,110.55
ITEM033907,ORD009651,PROD00208,Drools Premium Pet Food 500ml,Pet Care,3,37.12,111.37
ITEM033908,ORD009652,PROD00577,Tropicana Fresh Health Drinks 250ml,Beverages,2,74.63,149.25
ITEM033909,ORD009652,PROD00426,Tata Tea Fresh Soft Drinks 2L,Beverages,1,151.5,151.5
ITEM033910,ORD009652,PROD00643,Harpic Organic Detergent 500g,Household,3,70.57,211.7
ITEM033911,ORD009652,PROD00373,India Gate Spices 1kg,Atta & Grains,1,149.87,149.87
ITEM033912,ORD009652,PROD00570,Harpic Organic Detergent 2kg,Household,2,54.96,109.91
ITEM033913,ORD009653,PROD00109,Red Bull Fresh Coffee 2L,Beverages,3,179.48,538.45
ITEM033914,ORD009653,PROD00288,Pringles Fresh Candies 500ml,Snacks & Munchies,1,575.33,575.33
ITEM033915,ORD009653,PROD00159,Harvest Gold Fresh Buns 1kg,Bakery & Bread,1,105.55,105.55
ITEM033916,ORD009653,PROD00778,Tata Tea Premium Energy Drinks 500ml,Beverages,2,108,215.99
ITEM033917,ORD009653,PROD00326,Good Knight Fresh Cleaning Supplies 1pc,Household,1,371.41,371.41
ITEM033918,ORD009653,PROD00936,Pepsi Health Drinks 200ml,Beverages,1,642.66,642.66
ITEM033919,ORD009654,PROD00551,Rin Premium Detergent 500ml,Household,1,443.42,443.42
ITEM033920,ORD009654,PROD00077,Huggies Baby Food 1pc,Baby Care,2,233.66,467.32
ITEM033921,ORD009654,PROD00146,Red Bull Fresh Energy Drinks 6pcs,Beverages,3,132.15,396.44
ITEM033922,ORD009654,PROD00886,MDH Premium Sauces 200g,Oil & Masalas,1,408.3,408.3
ITEM033923,ORD009655,PROD00343,India Gate Fresh Rice 1L,Atta & Grains,1,426.33,426.33
ITEM033924,ORD009655,PROD00875,Windsor Premium Pastries 10pcs,Bakery & Bread,2,112.46,224.92
ITEM033925,ORD009655,PROD00547,Fortune Organic Sauces 5kg,Oil & Masalas,1,267.91,267.91
ITEM033926,ORD009655,PROD00679,Fortune Organic Sauces 10pcs,Oil & Masalas,1,226.97,226.97
ITEM033927,ORD009655,PROD00794,Surf Excel Organic Detergent 250ml,Household,1,327.68,327.68
ITEM033928,ORD009655,PROD00113,Huggies Organic Diapers 12pcs,Baby Care,2,55.07,110.14
ITEM033929,ORD009656,PROD00846,Huggies Organic Baby Oil 100g,Baby Care,1,171.51,171.51
ITEM033930,ORD009656,PROD00536,MDH Organic Sauces 1kg,Oil & Masalas,1,1.02,1.02
ITEM033931,ORD009656,PROD00243,Huggies Diapers 250ml,Baby Care,1,263.85,263.85
ITEM033932,ORD009657,PROD00272,Drools Fresh Pet Accessories 100ml,Pet Care,1,393.94,393.94
ITEM033933,ORD009657,PROD00372,24 Mantra Fresh Millets 100ml,Atta & Grains,1,287.22,287.22
ITEM033934,ORD009657,PROD00594,Fortune Premium Rice 200ml,Atta & Grains,1,156.95,156.95
ITEM033935,ORD009657,PROD00974,MTR Organic Wheat Flour 250ml,Atta & Grains,1,281.01,281.01
ITEM033936,ORD009658,PROD00862,Gerber Fresh Baby Food 250ml,Baby Care,1,466.34,466.34
ITEM033937,ORD009658,PROD00324,Nestle Fresh Diapers 10pcs,Baby Care,1,1931.3,1931.3
ITEM033938,ORD009659,PROD00002,Purepet Pet Food 1kg,Pet Care,1,492.56,492.56
ITEM033939,ORD009659,PROD00472,Everest Fresh Ghee 250g,Oil & Masalas,1,386.63,386.63
ITEM033940,ORD009659,PROD00978,24 Mantra Organic Pulses 250g,Atta & Grains,1,368.25,368.25
ITEM033941,ORD009659,PROD00580,MTR Fresh Spices 100g,Atta & Grains,1,346.55,346.55
ITEM033942,ORD009659,PROD00119,Dove Fresh Soap 250ml,Personal Care,2,140.51,281.02
ITEM033943,ORD009659,PROD00128,English Oven Fresh Cakes 500g,Bakery & Bread,2,84.48,168.95
ITEM033944,ORD009660,PROD00470,Lux Organic Shampoo 250ml,Personal Care,2,647.3,1294.6
ITEM033945,ORD009660,PROD00069,Pedigree Organic Pet Food 200ml,Pet Care,1,821.3,821.3
ITEM033946,ORD009661,PROD00327,Pepsi Energy Drinks 250ml,Beverages,1,52.22,52.22
ITEM033947,ORD009661,PROD00062,Catch Fresh Cooking Oil 250g,Oil & Masalas,1,1069.12,1069.12
ITEM033948,ORD009661,PROD00296,Catch Sauces 200ml,Oil & Masalas,1,650.78,650.78
ITEM033949,ORD009661,PROD00626,Dhara Fresh Cooking Oil 500g,Oil & Masalas,1,665.84,665.84
ITEM033950,ORD009662,PROD00066,Dhara Fresh Pickles 2kg,Oil & Masalas,1,185.44,185.44
ITEM033951,ORD009662,PROD00449,Ghadi Organic Air Fresheners 100ml,Household,2,21.33,42.66
ITEM033952,ORD009662,PROD00521,Fortune Premium Rice 5kg,Atta & Grains,2,94.75,189.5
ITEM033953,ORD009662,PROD00124,Drools Pet Accessories 200ml,Pet Care,1,356.29,356.29
ITEM033954,ORD009662,PROD00928,Drools Organic Pet Accessories 500ml,Pet Care,1,336.09,336.09
ITEM033955,ORD009663,PROD00113,Huggies Organic Diapers 12pcs,Baby Care,1,393.16,393.16
ITEM033956,ORD009663,PROD00589,Tropicana Organic Coffee 250g,Beverages,2,73.56,147.11
ITEM033957,ORD009663,PROD00597,Gerber Organic Baby Wipes 1kg,Baby Care,1,219.81,219.81
ITEM033958,ORD009663,PROD00349,Pedigree Fresh Pet Accessories 1kg,Pet Care,1,510.95,510.95
ITEM033959,ORD009664,PROD00731,Nestle Fresh Diapers 1kg,Baby Care,1,264.75,264.75
ITEM033960,ORD009664,PROD00134,Colin Organic Detergent 1pc,Household,1,38.1,38.1
ITEM033961,ORD009664,PROD00523,Fresho Organic Vegetables 200ml,Fruits & Vegetables,1,174.36,174.36
ITEM033962,ORD009664,PROD00052,Fresho Exotic Fruits 5kg,Fruits & Vegetables,1,516.58,516.58
ITEM033963,ORD009665,PROD00520,Ghadi Premium Mosquito Repellent 250ml,Household,1,502.45,502.45
ITEM033964,ORD009666,PROD00538,Pears Premium Shampoo 6pcs,Personal Care,2,135.82,271.64
ITEM033965,ORD009666,PROD00864,Dodla Organic Butter 100g,Dairy & Eggs,1,599.93,599.93
ITEM033966,ORD009666,PROD00246,Colin Organic Detergent 1kg,Household,3,194.93,584.78
ITEM033967,ORD009666,PROD00492,Fortune Organic Wheat Flour 100ml,Atta & Grains,2,125.35,250.69
ITEM033968,ORD009666,PROD00976,Britannia Buns 5kg,Bakery & Bread,1,490.19,490.19
ITEM033969,ORD009667,PROD00824,Amul Fresh Cream 12pcs,Dairy & Eggs,1,133.16,133.16
ITEM033970,ORD009667,PROD00286,Country Delight Organic Fresh Fruits 5kg,Fruits & Vegetables,1,169.76,169.76
ITEM033971,ORD009667,PROD00726,Aashirvaad Fresh Rice 10pcs,Atta & Grains,2,586.39,1172.78
ITEM033972,ORD009667,PROD00314,Pringles Organic Chips 200g,Snacks & Munchies,3,51.98,155.95
ITEM033973,ORD009667,PROD00686,Pears Sanitizer 1pc,Personal Care,1,281.64,281.64
ITEM033974,ORD009668,PROD00565,Nestle Namkeen 250ml,Snacks & Munchies,1,125.7,125.7
ITEM033975,ORD009668,PROD00506,Amul Organic Eggs 1pc,Dairy & Eggs,1,390.39,390.39
ITEM033976,ORD009668,PROD00833,Huggies Premium Diapers 500g,Baby Care,1,251.45,251.45
ITEM033977,ORD009668,PROD00507,Pedigree Fresh Pet Accessories 12pcs,Pet Care,1,62.57,62.57
ITEM033978,ORD009668,PROD00690,Fortune Cooking Oil 10pcs,Oil & Masalas,1,203.3,203.3
ITEM033979,ORD009669,PROD00216,Organic India Fresh Exotic Fruits 2L,Fruits & Vegetables,1,240.66,240.66
ITEM033980,ORD009669,PROD00209,Saffola Sauces 6pcs,Oil & Masalas,2,100.83,201.67
ITEM033981,ORD009669,PROD00728,Colgate Premium Skincare 500g,Personal Care,1,45.7,45.7
ITEM033982,ORD009669,PROD00003,Gerber Fresh Baby Wipes 5pcs,Baby Care,1,746.61,746.61
ITEM033983,ORD009669,PROD00638,Harvest Gold Rusk 250g,Bakery & Bread,1,784.71,784.71
ITEM033984,ORD009670,PROD00029,Windsor Premium Buns 6pcs,Bakery & Bread,1,404.56,404.56
ITEM033985,ORD009670,PROD00593,Local Farms Fresh Vegetables 1kg,Fruits & Vegetables,2,581.39,1162.78
ITEM033986,ORD009671,PROD00487,Local Farms Fresh Vegetables 500g,Fruits & Vegetables,1,158.28,158.28
ITEM033987,ORD009671,PROD00715,Fresho Organic Organic Vegetables 5pcs,Fruits & Vegetables,1,200,200
ITEM033988,ORD009672,PROD00737,Fortune Organic Pulses 500ml,Atta & Grains,1,2096.72,2096.72
ITEM033989,ORD009673,PROD00306,Parle Premium Chocolates 500g,Snacks & Munchies,1,218.02,218.02
ITEM033990,ORD009673,PROD00986,Bikaji Organic Candies 1L,Snacks & Munchies,3,49.46,148.37
ITEM033991,ORD009674,PROD00310,India Gate Organic Spices 1kg,Atta & Grains,1,1655.88,1655.88
ITEM033992,ORD009675,PROD00834,Nandini Organic Butter 12pcs,Dairy & Eggs,1,73.31,73.31
ITEM033993,ORD009675,PROD00034,Fortune Fresh Millets 1L,Atta & Grains,1,24.09,24.09
ITEM033994,ORD009675,PROD00061,Eastern Sauces 1pc,Oil & Masalas,3,7.35,22.06
ITEM033995,ORD009675,PROD00382,Bonnie Cookies 5pcs,Bakery & Bread,2,22.81,45.62
ITEM033996,ORD009675,PROD00711,English Oven Organic Bread 2kg,Bakery & Bread,1,27.18,27.18
ITEM033997,ORD009675,PROD00923,24 Mantra Organic Millets 2L,Atta & Grains,1,2.38,2.38
ITEM033998,ORD009676,PROD00080,Fortune Premium Millets 100ml,Atta & Grains,1,195.66,195.66
ITEM033999,ORD009677,PROD00470,Lux Organic Shampoo 250ml,Personal Care,1,1.71,1.71
ITEM034000,ORD009677,PROD00015,Windsor Premium Rusk 100ml,Bakery & Bread,2,246.59,493.19
ITEM034001,ORD009677,PROD00366,Catch Organic Ghee 10pcs,Oil & Masalas,1,472.33,472.33
ITEM034002,ORD009677,PROD00567,Daawat Fresh Rice 6pcs,Atta & Grains,2,166.09,332.17
ITEM034003,ORD009677,PROD00030,Pedigree Organic Pet Accessories 100g,Pet Care,3,95.99,287.97
ITEM034004,ORD009677,PROD00414,Nescafe Premium Coffee 12pcs,Beverages,2,16.87,33.74
ITEM034005,ORD009678,PROD00361,Eastern Premium Sauces 200ml,Oil & Masalas,1,56.94,56.94
ITEM034006,ORD009678,PROD00453,Drools Fresh Pet Food 2L,Pet Care,1,50.66,50.66
ITEM034007,ORD009678,PROD00463,24 Mantra Fresh Rice 200g,Atta & Grains,1,44.9,44.9
ITEM034008,ORD009679,PROD00218,Dove Sanitizer 2kg,Personal Care,1,259.83,259.83
ITEM034009,ORD009679,PROD00728,Colgate Premium Skincare 500g,Personal Care,1,796.29,796.29
ITEM034010,ORD009679,PROD00970,Purepet Pet Accessories 6pcs,Pet Care,2,488.75,977.51
ITEM034011,ORD009680,PROD00748,Real Organic Tea 100ml,Beverages,1,4.63,4.63
ITEM034012,ORD009680,PROD00633,Nandini Premium Cream 100ml,Dairy & Eggs,1,127.52,127.52
ITEM034013,ORD009680,PROD00114,MTR Premium Rice 6pcs,Atta & Grains,1,129.7,129.7
ITEM034014,ORD009680,PROD00474,Eastern Masalas 200g,Oil & Masalas,1,139.24,139.24
ITEM034015,ORD009680,PROD00639,Gerber Organic Baby Wipes 1kg,Baby Care,3,3.04,9.11
ITEM034016,ORD009680,PROD00503,Aashirvaad Wheat Flour 200ml,Atta & Grains,3,55.71,167.13
ITEM034017,ORD009681,PROD00041,Dodla Premium Paneer 250g,Dairy & Eggs,2,635.6,1271.21
ITEM034018,ORD009681,PROD00728,Colgate Premium Skincare 500g,Personal Care,1,901.07,901.07
ITEM034019,ORD009682,PROD00548,Catch Organic Masalas 5kg,Oil & Masalas,1,324.72,324.72
ITEM034020,ORD009682,PROD00872,Nestle Fresh Baby Food 5pcs,Baby Care,1,63.69,63.69
ITEM034021,ORD009682,PROD00349,Pedigree Fresh Pet Accessories 1kg,Pet Care,2,18.81,37.62
ITEM034022,ORD009682,PROD00146,Red Bull Fresh Energy Drinks 6pcs,Beverages,2,240.32,480.63
ITEM034023,ORD009683,PROD00465,Eastern Organic Masalas 100ml,Oil & Masalas,2,598.58,1197.17
ITEM034024,ORD009683,PROD00566,Rin Organic Cleaning Supplies 5pcs,Household,1,653.58,653.58
ITEM034025,ORD009683,PROD00839,Milky Mist Premium Butter 100g,Dairy & Eggs,2,88.56,177.12
ITEM034026,ORD009684,PROD00728,Colgate Premium Skincare 500g,Personal Care,2,203.83,407.66
ITEM034027,ORD009684,PROD00817,Pampers Premium Baby Food 250g,Baby Care,1,325.17,325.17
